ID_Registro,Marca de la Unidad,Año del Vehículo,Ciudad Agencia,Estado de la ciudad o Agencia,Refaccion,Precio,Fecha Compra
20371,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,1895,24/04/2019
20372,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,132,24/04/2019
20373,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FARO,733,24/04/2019
20374,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FARO,2740,24/04/2019
20375,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,276,24/04/2019
20376,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,113,24/04/2019
20377,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,2384,24/04/2019
20378,VOLKSWAGEN,2016,LOS REYES ACAQUILPAN (LA PAZ),ESTADO DE MEXICO,FACIA DELANTERA,103,24/04/2019
20379,HYUNDAI,2016,GUADALAJARA,JALISCO,FACIA TRASERA,1380,11/04/2019
20380,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA DELANTERA,136,16/04/2019
20381,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA DELANTERA,132,16/04/2019
20382,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA DELANTERA,2384,16/04/2019
20383,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA DELANTERA,276,16/04/2019
20384,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FARO,2740,16/04/2019
20385,VOLKSWAGEN,2017,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FARO,2740,16/04/2019
20386,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,PUERTA TRASERA,3791,10/04/2019
20387,VOLKSWAGEN,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA TRASERA,3791,06/05/2019
20388,VOLKSWAGEN,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,3971,06/05/2019
20389,VOLKSWAGEN,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,1139,15/04/2019
20390,VOLKSWAGEN,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,698,15/04/2019
20391,KIA,2018,ZAPOPAN,JALISCO,LLANTA,1543,24/04/2019
20392,KIA,2018,ZAPOPAN,JALISCO,LLANTA,1543,24/04/2019
20393,TOYOTA,2009,TEPATITLAN DE MORELOS,JALISCO,FACIA DELANTERA,890,16/04/2019
20394,NISSAN,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,1641,11/04/2019
20395,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FARO,3039,03/05/2019
20396,CHEVROLET,2017,LEÓN,GUANAJUATO,PUERTA TRASERA,3450,27/04/2019
20397,TOYOTA,2019,GUADALAJARA,JALISCO,PUERTA TRASERA,5808,22/04/2019
20398,SEAT,2018,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,PUERTA DELANTERA,8632,24/04/2019
20399,KIA,2019,COYOACAN,CIUDAD DE MÉXICO,LLANTA,1518,16/04/2019
20400,KIA,2019,COYOACAN,CIUDAD DE MÉXICO,LLANTA,1518,16/04/2019
20401,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,480,30/04/2019
20402,GM,2013,LEÓN,GUANAJUATO,FARO,4700,24/04/2019
20403,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,3800,30/04/2019
20404,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,730,30/04/2019
20405,GM,2013,LEÓN,GUANAJUATO,FARO,2500,23/04/2019
20406,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,480,30/04/2019
20407,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,5055,30/04/2019
20408,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,3791,30/04/2019
20409,GM,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,1900,30/04/2019
20410,VOLKSWAGEN,2019,GUADALAJARA,JALISCO,FACIA TRASERA,3312,25/04/2019
20411,BMW,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,2162,25/04/2019
20412,BMW,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,17812,25/04/2019
20413,BMW,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,26577,25/04/2019
20414,BMW,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,5379,25/04/2019
20415,BMW,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,26577,25/04/2019
20416,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,761,03/05/2019
20417,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,2003,03/05/2019
20418,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,3805,03/05/2019
20419,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FARO,2489,03/05/2019
20420,VOLKSWAGEN,2018,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,3312,23/04/2019
20421,HONDA,2014,LEÓN,GUANAJUATO,LLANTA,2345,30/04/2019
20422,HONDA,2014,LEÓN,GUANAJUATO,PUERTA TRASERA,3800,22/04/2019
20423,DODGE,2018,GUADALAJARA,JALISCO,FACIA TRASERA,1407,09/05/2019
20424,DODGE,2010,LEÓN,GUANAJUATO,FACIA TRASERA,1242,23/04/2019
20425,DODGE,2010,LEÓN,GUANAJUATO,FACIA TRASERA,2260,23/04/2019
20426,DODGE,2010,LEÓN,GUANAJUATO,FACIA DELANTERA,1250,23/04/2019
20427,VOLKSWAGEN,2015,LEÓN,GUANAJUATO,FARO,1399,24/04/2019
20428,VOLKSWAGEN,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,1890,24/04/2019
20429,VOLKSWAGEN,2015,LEÓN,GUANAJUATO,FARO,1360,22/04/2019
20430,VOLKSWAGEN,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,1255,22/04/2019
20431,VOLKSWAGEN,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,1050,22/04/2019
20432,VOLKSWAGEN,2014,LEÓN,GUANAJUATO,LLANTA,2150,25/04/2019
20433,VOLKSWAGEN,2013,GUADALAJARA,JALISCO,FACIA DELANTERA,150,24/04/2019
20434,VOLKSWAGEN,2013,GUADALAJARA,JALISCO,FARO,1330,12/04/2019
20435,DODGE,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,2112,17/04/2019
20436,DODGE,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,3807,17/04/2019
20437,DODGE,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,396,17/04/2019
20438,HONDA,2007,CUAUHTEMOC,CIUDAD DE MÉXICO,FARO,16454,25/04/2019
20439,KIA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,201,15/04/2019
20440,KIA,2018,ZAPOPAN,JALISCO,LLANTA,2769,14/05/2019
20441,KIA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,3785,13/04/2019
20442,KIA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,4743,13/04/2019
20443,KIA,2019,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FARO,9028,18/05/2019
20444,FORD,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,500,24/04/2019
20445,FORD,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,500,24/04/2019
20446,FORD,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,2734,16/04/2019
20447,FORD,2013,LEÓN,GUANAJUATO,FARO,1890,16/04/2019
20448,FORD,2013,LEÓN,GUANAJUATO,FACIA DELANTERA,1540,24/04/2019
20449,NISSAN,2004,TEPATITLAN DE MORELOS,JALISCO,PUERTA DELANTERA,950,16/04/2019
20450,NISSAN,2004,TEPATITLAN DE MORELOS,JALISCO,PUERTA TRASERA,950,16/04/2019
20451,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,3312,23/04/2019
20452,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,390,23/04/2019
20453,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,586,23/04/2019
20454,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,395,23/04/2019
20455,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,395,23/04/2019
20456,PEUGEOT,2011,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,1048,26/04/2019
20457,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,3312,26/04/2019
20458,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,395,26/04/2019
20459,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,395,26/04/2019
20460,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,586,26/04/2019
20461,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,3448,23/04/2019
20462,DODGE,2018,ZAPOPAN,JALISCO,FACIA TRASERA,5707,06/05/2019
20463,DODGE,2018,ZAPOPAN,JALISCO,FACIA TRASERA,435,15/04/2019
20464,KIA,2019,GUADALAJARA,JALISCO,FACIA TRASERA,4358,22/04/2019
20465,KIA,2019,GUADALAJARA,JALISCO,FACIA TRASERA,4603,22/04/2019
20466,KIA,2019,GUADALAJARA,JALISCO,FACIA TRASERA,3563,22/04/2019
20467,VOLKSWAGEN,2018,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FACIA TRASERA,410,20/08/2019
20468,VOLKSWAGEN,2018,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FACIA TRASERA,3312,20/08/2019
20469,SEAT,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,5178,25/04/2019
20470,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,4183,02/05/2019
20471,TOYOTA,2016,GUADALAJARA,JALISCO,FARO,2200,08/05/2019
20472,TOYOTA,2016,GUADALAJARA,JALISCO,LLANTA,3500,08/05/2019
20473,TOYOTA,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,515,08/05/2019
20474,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FACIA DELANTERA,2269,23/04/2019
20475,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FARO,3039,23/04/2019
20476,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FARO,3039,23/04/2019
20477,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FACIA DELANTERA,1147,23/04/2019
20478,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FARO,996,23/04/2019
20479,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FARO,257,23/04/2019
20480,VOLKSWAGEN,2019,LEÓN,GUANAJUATO,FARO,690,23/04/2019
20481,CHEVROLET,2017,LEÓN,GUANAJUATO,LLANTA,4764,03/05/2019
20482,CHEVROLET,2017,LEÓN,GUANAJUATO,FACIA TRASERA,265,29/04/2019
20483,CHEVROLET,2017,LEÓN,GUANAJUATO,FACIA TRASERA,17110,29/04/2019
20484,KIA,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,200,02/05/2019
20485,KIA,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,2661,02/05/2019
20486,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,1665,17/04/2019
20487,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,1665,17/04/2019
20488,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FACIA DELANTERA,644,17/04/2019
20489,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FACIA DELANTERA,2003,17/04/2019
20490,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FACIA DELANTERA,4233,17/04/2019
20491,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,191,17/04/2019
20492,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,191,17/04/2019
20493,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,2465,17/04/2019
20494,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,2465,17/04/2019
20495,VOLKSWAGEN,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,390,23/04/2019
20496,VOLKSWAGEN,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,395,23/04/2019
20497,VOLKSWAGEN,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,3312,23/04/2019
20498,TOYOTA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,2986,16/04/2019
20499,TOYOTA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,546,16/04/2019
20500,VOLKSWAGEN,2019,COYOACAN,CIUDAD DE MÉXICO,FARO,147,25/04/2019
20501,VOLKSWAGEN,2019,COYOACAN,CIUDAD DE MÉXICO,LLANTA,1673,26/04/2019
20502,VOLKSWAGEN,2019,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,3437,25/04/2019
20503,VOLKSWAGEN,2019,COYOACAN,CIUDAD DE MÉXICO,FARO,5247,25/04/2019
20504,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA TRASERA,3312,25/04/2019
20505,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA TRASERA,395,25/04/2019
20506,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA TRASERA,586,25/04/2019
20507,VOLKSWAGEN,2008,GUADALAJARA,JALISCO,FARO,1420,24/04/2019
20508,VOLKSWAGEN,2008,GUADALAJARA,JALISCO,FACIA DELANTERA,150,24/04/2019
20509,VOLKSWAGEN,2008,GUADALAJARA,JALISCO,FACIA DELANTERA,190,24/04/2019
20510,VOLKSWAGEN,2008,GUADALAJARA,JALISCO,FACIA DELANTERA,655,24/04/2019
20511,VOLKSWAGEN,2008,GUADALAJARA,JALISCO,FACIA DELANTERA,150,16/04/2019
20512,RENAULT,2013,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA DELANTERA,3360,07/05/2019
20513,RENAULT,2013,ECATEPEC DE MORELOS,ESTADO DE MEXICO,PUERTA TRASERA,4520,07/05/2019
20514,VOLKSWAGEN,2018,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FACIA TRASERA,395,25/04/2019
20515,VOLKSWAGEN,2016,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FARO,3039,29/04/2019
20516,VOLKSWAGEN,2016,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FACIA DELANTERA,3312,29/04/2019
20517,VOLKSWAGEN,2016,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FARO,690,29/04/2019
20518,VOLKSWAGEN,2016,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FARO,3039,29/04/2019
20519,VOLKSWAGEN,2016,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FARO,690,29/04/2019
20520,TOYOTA,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,3616,13/05/2019
20521,SEAT,2019,LEÓN,GUANAJUATO,FACIA DELANTERA,5354,23/04/2019
20522,SEAT,2019,LEÓN,GUANAJUATO,FACIA DELANTERA,244,23/04/2019
20523,SEAT,2019,LEÓN,GUANAJUATO,FACIA DELANTERA,192,23/04/2019
20524,SEAT,2019,LEÓN,GUANAJUATO,FARO,648,23/04/2019
20525,SEAT,2019,LEÓN,GUANAJUATO,FARO,3040,23/04/2019
20526,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA TRASERA,3312,25/04/2019
20527,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA TRASERA,395,25/04/2019
20528,VOLKSWAGEN,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,395,25/04/2019
20529,VOLKSWAGEN,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,395,25/04/2019
20530,VOLKSWAGEN,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,390,25/04/2019
20531,VOLKSWAGEN,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,3312,25/04/2019
20532,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,125,03/05/2019
20533,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,496,03/05/2019
20534,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,24512,03/05/2019
20535,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,11840,03/05/2019
20536,SEAT,2013,LEÓN,GUANAJUATO,FACIA TRASERA,652,23/04/2019
20537,SEAT,2013,LEÓN,GUANAJUATO,FACIA TRASERA,350,23/04/2019
20538,MAZDA,2019,TLAJOMULCO DE ZUÑIGA,JALISCO,FACIA DELANTERA,1000,17/04/2019
20539,MAZDA,2019,TLAJOMULCO DE ZUÑIGA,JALISCO,FACIA DELANTERA,6000,17/04/2019
20540,MAZDA,2019,TLAJOMULCO DE ZUÑIGA,JALISCO,FARO,7000,17/04/2019
20541,SEAT,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FARO,12621,23/04/2019
20542,SEAT,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,407,23/04/2019
20543,SEAT,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,2732,23/04/2019
20544,SEAT,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,PUERTA DELANTERA,931,23/04/2019
20545,SEAT,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FARO,10922,23/04/2019
20546,CHEVROLET,2007,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,724,25/04/2019
20547,VOLKSWAGEN,2016,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA TRASERA,207,13/05/2019
20548,VOLKSWAGEN,2016,GUSTAVO A MADERO,CIUDAD DE MÉXICO,PUERTA TRASERA,3791,13/05/2019
20549,TOYOTA,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA TRASERA,317,16/04/2019
20550,MITSUBISHI,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,PUERTA DELANTERA,3994,23/04/2019
20551,NISSAN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA TRASERA,4628,16/04/2019
20552,VOLKSWAGEN,2016,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,3281,17/04/2019
20555,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,454,24/04/2019
20556,VOLKSWAGEN,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,4134,24/04/2019
20557,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,LLANTA,3907,10/07/2019
20558,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,LLANTA,3907,10/07/2019
20559,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,1511,17/06/2019
20560,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,137,17/06/2019
20561,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,12931,17/06/2019
20562,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,275,17/06/2019
20563,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,5000,17/06/2019
20564,SUZUKI,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,137,17/06/2019
20565,SEAT,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,3681,15/04/2019
20566,SEAT,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,9105,15/04/2019
20567,SEAT,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FARO,33282,22/04/2019
20568,SEAT,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA DELANTERA,396,22/04/2019
20569,SEAT,2019,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,508,29/04/2019
20570,SEAT,2019,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FARO,17739,07/05/2019
20571,SEAT,2019,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FARO,1634,07/05/2019
20572,SEAT,2019,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,6498,15/04/2019
20573,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,3312,07/05/2019
20574,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,390,07/05/2019
20575,CHEVROLET,2019,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA TRASERA,3309,20/05/2019
20577,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,6089,15/05/2019
20578,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,212,15/05/2019
20579,TOYOTA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,3207,23/04/2019
20580,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FACIA DELANTERA,3312,24/04/2019
20581,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FARO,3143,24/04/2019
20582,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FARO,107,24/04/2019
20583,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FARO,3143,24/04/2019
20584,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FARO,690,24/04/2019
20585,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FARO,690,24/04/2019
20586,VOLKSWAGEN,2017,CIUDAD NEZAHUALCOYOTL,ESTADO DE MEXICO,FACIA DELANTERA,1147,24/04/2019
20587,CHEVROLET,2016,LEÓN,GUANAJUATO,FACIA DELANTERA,215,29/04/2019
20588,CHEVROLET,2016,LEÓN,GUANAJUATO,FACIA DELANTERA,910,29/04/2019
20589,CHEVROLET,2016,LEÓN,GUANAJUATO,FARO,362,29/04/2019
20590,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,PUERTA DELANTERA,1047,04/05/2019
20591,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,141,05/06/2019
20592,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,137,05/06/2019
20593,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,2444,05/06/2019
20594,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,1895,23/04/2019
20595,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FARO,2740,23/04/2019
20596,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FARO,2740,23/04/2019
20597,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,FACIA DELANTERA,113,23/04/2019
20598,VOLKSWAGEN,2016,GUADALAJARA,JALISCO,LLANTA,2700,23/04/2019
20599,CHEVROLET,2017,TEPATITLAN DE MORELOS,JALISCO,FACIA TRASERA,3309,25/04/2019
20600,CHEVROLET,2017,TEPATITLAN DE MORELOS,JALISCO,FACIA TRASERA,2672,25/04/2019
20601,VOLKSWAGEN,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,395,29/04/2019
20602,VOLKSWAGEN,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,3312,29/04/2019
20603,DODGE,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,5700,25/04/2019
20604,NISSAN,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA TRASERA,1699,04/05/2019
20605,NISSAN,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA TRASERA,337,04/05/2019
20606,VOLKSWAGEN,2017,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA DELANTERA,3312,25/04/2019
20607,MERCEDES BENZ,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,9545,06/05/2019
20608,MERCEDES BENZ,2018,ZAPOPAN,JALISCO,FARO,959,06/05/2019
20609,VOLKSWAGEN,2015,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,1645,28/05/2019
20610,VOLKSWAGEN,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA TRASERA,2114,16/05/2019
20611,TOYOTA,2010,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,115,06/05/2019
20612,VOLKSWAGEN,2011,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,125,25/04/2019
20613,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,11324,19/04/2019
20614,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,25679,19/04/2019
20615,MAZDA,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,278,19/04/2019
20616,MAZDA,2015,PUEBLA,PUEBLA,LLANTA,2500,16/04/2019
20617,VOLKSWAGEN,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,700,17/04/2019
20618,VOLKSWAGEN,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,1379,17/04/2019
20619,SEAT,2016,COYOACAN,CIUDAD DE MÉXICO,LLANTA,3146,24/04/2019
20620,SEAT,2017,AZCAPOTZALCO,CIUDAD DE MÉXICO,LLANTA,2120,24/04/2019
20621,KIA,2018,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FARO,1649,04/06/2019
20622,KIA,2018,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,PUERTA DELANTERA,128,04/06/2019
20623,KIA,2018,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA DELANTERA,4473,04/06/2019
20624,KIA,2018,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA DELANTERA,190,04/06/2019
